airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,35,4827
Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,NULL,26.5,46,5322
AirAsia,I5-1528,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,40,4498
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Business,-5531026,47,65529
Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Delhi,Business,12.0,33,47586
Air_India,AI-610,Bangslore,Evening,one,Evening,Delhi,Business,23.08,38,null
Air_India,AI-526,Kolkata,Evening,one,Afternoon,Delhi,Economy,18.83,22,4564
Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Business,8.08,2,54840
GO_FIvST,G8-244,Mumbai,Evening,one,Night,Kolkata,Economy,5.33,14,5942
Vistsra,UK-776,Kolkata,Evening,one,Night,Hyderabad,Economy,Morning,12,11318
Air_India,AI-804,Mumbai,9149575,zero,Morning,Delhi,Economy,2.75,49,4491
SpiceJet,SG-387,Kolkata,Night,zero,Night,Chennai,Economy,2.25,40,3453
Air_India,AI-523,Bangalore,Early_Morning,one,Night,Delhi,Econimy,14.83,22,5174
Indigo,6E-5308,Mumbai,Afternoon,zero,Evening,Chennai,Economy,1.92,10,7518
Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,13.17,44,6578
AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.08,31,3014
Vistara,UK-776,iolkata,Evening,one,Early_Morning,Hndecauad,Economy,14.25,26,7572
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,34,68184
Indigo,6E-6113,Chennai,297,one,Night,Delhi,Economy,7.67,43,3860
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,43,6032
Indigo,6E-2247,Kolkata,Vistara,zero,Afternoon,Hyderabad,Economy,2.17,32,3013
Vistara,UK-930,Mumbai,Early_Morning,one,1160259,Hyderabad,Economy,9.5,18,4994
Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Dflhi,Business,zero,43,47586
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Business,17.75,36,35532
AirAsia,I5-1530,Bangalore,Afternoon,one,Late_Night,Kolkata,Economy,12.17,25,3393
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,39,4496
Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Business,13.83,21,44280
Air_India,AI-501,Bangalore,Afternoon,zero,5958407,Delhi,Economy,-5168219,20,4491
Vistara,UK-774,Kolkata,Night,one,Night,Delhi,Economy,24.08,4,Afternoon
Indigo,6E-484,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,4119583,47,10659
Indigo,6E-5209,Mumbai,Early_Morning,one,Afternoon,Kolkata,,7.08,26,5096
Vistara,UK-659,Hyderabad,Morning,one,Morning,Mumbai,fconomy,24.0,37,6593
Air_India,AI-765,Bangalore,Afternoon,one,Afternoon,Delhi,Business,22.33,42,48079
Air_India,AI-765,Kolkata,Afternoon,one,Afternoon,Delhi,Bushness,22.33,48,48079
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,16.0,29,
Air_India,AI-570,Mumbai,Vistara,one,2815,Kolkata,Economy,8.58,5,10668
Indigo,6E-219,Mumbai,Economy,one,-65,Chennai,Economy,4.92,32,1890
Vistara,UK-950,Mumbai,Night,one,Evening,Delhi,Business,18.42,13,null
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,NULL,24,5768
Air_India,AI-868,Bangalore,Evening,zero,NULL,Mumbai,Economy,-68,20,2476
Vistara,UK-738,Mumbai,Evening,one,Evening,Chennai,Economy,21.58,12,11675
Indigo,6E-7623,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,-7698743,6,6489
Vistara,UK-772,Kolkata,1725262,one,Night,Delhi,Economy,12.58,4,16149
GO_FIRST,G8-503,Hyderabad,Afternoon,zero,Evening,Chennai,50969,1.17,21,1543
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,40,4111
Vistara,UK-873,Mumbai,unknown,one,-960988,Delhi,Business,9.33,32,47844
Air_India,AI-429,Delhi,Morning,one,6E-6463,Mumbai,"""""",7.25,21,5115
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Business,9.83,3,97709
Indigo,6E-541,Bangzlore,2.25,zero,Morning,Chennai,Economy,1.08,7,3708
Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,"""""",29,4284
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Business,23.83,38,59033
Vistara,UK-874,Hyderabad,-28,one,Evening,Delhn,Economy,9.58,10,11593
AirAsia,I5-974,Hyderabad,Night,one,Late_Night,Delhi,Economy,5.17,23,2228
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Businesw,19.0,45,54684
Indigo,6E-6749,Kolkata,Morning,one,-7668274,Delhi,Economy,7.67,1,30786
Vistara,UK-864,Bangalore,Bangalore,one,Morning,Delhi,Business,14.67,41,57081
Vistara,UK-776,Kolkata,Evening,one,6E-2077,Bangalore,Business,17.17,2,57215
Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Economy,10.83,43,4413
Indigo,6E-415,Bangalore,Morning,one,Afternoon,Kolkata,Economy,6.67,33,6509
Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,21,4851
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.83,3,84095
GO_FIRST,G8-354,Delhi,one,one,?,Kolkata,Economy,9.0,24,5954
Air_India,AI-424,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,NULL,41,5144
Vistara,UK-995,Delmi,Morning,one,237,Hyderabad,Business,21.5,43,51697
Indigo,6E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,2222680,23,6340
Indigo,6E-6339,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,8.17,42,3393
GO_FIRST,G8-511,Mumbai,Early_Morning,one,null,Hyderabad,Economy,Bangalore,27,5907
AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,39,2723
Indigo,6E-6572,Bangalore,Afternoon,zero,Evening,Delhi,Economy,G8-792,6,5178
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,N/A,9,9879
AirAsia,I5-547,Kolkata,Evening,one,Morning,Bangalore,Economy,14.67,22,3862
Air_India,AI-9893,Hyderabad,Early_Morning,zero,Early_Morning,Chennai,Economy,1.5,9,4453
Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,5.5,14,Hyderabad
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,9.83,24,19.92
Vistara,UK-673,Delhi,Afternoon,one,N/A,Mumbai,Economy,5.0,2,19343
Vistara,UK-822,Chennai,Morning,one,Late_Night,qelhi,Business,15.17,22,45600
Vistara,UK-836,Chennai,Morning,two_or_more,-6482891,Bangalore,Economy,8.08,24,7487
Indigo,6E-2337,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.75,20,4500
Vistara,UK-812,Bangalore,Morning,one,-2536668,Mumbai,Business,-18,12,
Vistara,UK-994,Mumbai,Morning,one,Night,Hyderabad,Delhi,12.5,19,3971
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,5,12150
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Ecohomy,23.17,35,4363
Air_India,AI-569,Chennai,Early_Morning,one,N/A,Delhi,Business,5.92,31,45185
Vistara,UK-858,Bangalore,Early_Morning,one,Early_Morning,Hyderabad,Business,-87,36,37985
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,Morning,41,6461
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Business,10.17,32,54777
Air_India,AI-9894,Bangalore,Morning,one,Morning,Mumbai,Vconomy,24.58,35,5950
Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Delhi,Afternoon,27.17,47,41101
Amr_India,AI-442,Mumbai,Afternoon,one,13.08,Kolkata,Economy,"""""",19,5502
Vistara,UK-933,Delhi,Vistara,one,Evening,Kolkata,Business,NULL,15,65529
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Buwiness,12.17,6,54115
Air_India,AI-9893,Hyderabad,Early_Morning,one,Morning,Delhi,Economy,26.33,25,3729
Air_India,AI-774,Mumbai,Night,one,Evening,Hyderabad,Economy,-1619087,28,7639
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.75,16,10503
Vistara,UK-819,Delhi,-101044,one,Morning,Hvserabad,null,"""""",14,8685
Vistara,UK-986,Mumbai,Night,one,4775078,Chennai,gusiness,17.58,14,57565
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Ghennao,Economy,11.33,19,Hyderabad
Air_India,AI-505,Bangalore,Morning,one,-54,Kolkata,Business,11.92,28,60508
Air_India,AI-864,Mumbai,null,one,Evening,Kolkata,Economy,12.17,40,4556
Vistara,UK-970,Mumbaj,Morning,one,288,Chennai,Economy,?,44,4663
Vistara,UK-822,Chennai,Morning,one,Morning,Hyderabad,Economy,23.33,49,8640
Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,9,N/A
Vistara,UK-994,Mumbai,Morning,one,Evening,Chennai,Economy,5.92,18,4348
Vistara,UK-833,source_city,Early_Morning,one,Night,Mumbai,Business,15.42,4,80470
Vistara,UK-865,Mumfai,Evening,one,2697677,Hyderabad,Economy,13.92,32,3334
Ybdiyo,6E-5338,Mumbai,Chennai,zero,-2052674,Bangalore,Economy,1.58,28,2124
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,Business,17.67,27,49613
Air_India,AI-867,Mumbai,Night,one,Night,Hyderabad,NULL,23.08,40,4173
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Business,4.83,6,44025
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,12,9840
Vistara,UK-852,Mumbai,Morning,one,Night,Delhi,Business,13.5,32,54841
Air_India,AI-538,Chennai,Night,one,6324,Hyderabad,?,23.0,21,63441
Indigo,6E-926,Delhi,,one,Delhi,Mumbai,Econony,203,29,Evening
Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Economy,11.25,26,6292
Vistara,UK-826,Chennai,-35,one,Evening,destination_city,Business,5.25,18,44144
Vistara,UK-812,Bangalure,Morning,one,Evening,Chennai,Economy,10.17,34,9090
GO_FIRST,G8-320,Bangalore,-81,one,Early_Morning,Chennai,Economy,11.67,38,?
Air_India,AI-889,Delhi,Morning,one,Evening,Kollata,Business,6.92,37,44478
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Exonomy,14.83,9,12150
Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Business,12.0,30,39555
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,264,4,26439
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.5,5,9277
Air_India,AI-559,Hyderabwd,Early_Morning,one,one,Muobai,N/A,14.75,22,45883
Visgara,UK-738,Kolkata,Evening,one,Evening,Bangalore,Tconomy,22.25,18,8111
Indigo,6E-331,Chennai,Evening,zero,Night,Bangalore,Economy,1.75,33,2124
Indigo,6E-761,Delhi,1690150,one,Night,Kolkata,Economy,4.17,24,4130
Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,Economy,2.67,38,4816
Vistara,UK-988,source_city,Night,one,Afternoon,Hyderabad,Business,15.67,29,58125
SpiceJet,SG-3283,Hyderabad,NULL,one,Evening,Delhi,Economy,26.92,13,6238
Air_India,AI-713,Kolkata,Morning,one,Evening,Delhi,Economy,8.25,35,7076
Indigo,6E-219,Mumbai,Afternoon,one,Night,Kolkata,Egonojf,6.33,1,20066
Vistara,UK-870,ryderabad,Night,one,-8470498,Mumbai,Business,14.58,7,60555
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Kolkaca,Business,one,11,60508
Indigo,6E-6319,Hyderabad,Evening,one,Night,Kolkata,Economy,5.5,1,24561
Vistara,UK-996,Bangalore,17433,one,Morning,Bangalore,Business,16.33,7,77120
Vistara,UK-832,Chennai,6468965,two_or_more,Afternoon,Kolkata,Economy,8.92,45,8444
Air_India,AI-676,Kolkata,Morning,one,Morning,Delhi,"""""",?,37,5810
Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,?,29.33,43,4363
Indigo,6E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,30,4007
Vistara,UK-826,Chennai,Afternoon,one,Evening,Iilkwta,Business,28.33,40,54896
Indigo,6E-711,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5.0,40,4030
Visfara,UK-878,Hyderabad,-9979841,one,Evening,Kolkata,Economy,-6,41,7767
Indigo,6E-5038,Mumbai,Morning,one,Evening,Kolkata,Economy,11.08,44,5261
Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,44,6821
Indigo,6E-907,Mumbai,Early_Morning,one,"""""",Bangalore,Economy,6.92,46,4706
Indigo,6E-2137,Delhi,-10,zero,Late_Night,Mumfai,Economy,2.17,6,5955
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Business,5.42,9,52175
Vistara,UK-774,Kolkata,203,one,Morning,Chennai,Business,15.25,43,55502
Indigo,6E-711,Mumbai,Afternoon,one,Evening,Chennai,Economy,5.0,8,15708
Vistara,UK-996,Mumbai,Evening,one,Morning,Cangalore,Business,14.17,36,69168
Vistara,UK-822,Chennai,N/A,one,Evening,Kolkata,Business,10.17,34,54896
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,?,14.58,33,5102
Air_India,AI-640,Bangalore,Morning,one,"""""",Delhi,Business,13.67,4,42521
Air_India,AI-673,Mumbai,Early_Morning,one,Night,Kolkata,Business,-9209931,26,59021
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.42,46,59254
Air_Iibya,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.58,17,6300
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Business,10.42,8,57017
GO_FIRST,G8-306,Mumbai,Morning,one,Evening,Delhi,Economy,9.33,18,4979
Vistara,UK-866,Bangdloge,Night,one,Morning,Chennai,Economy,10.92,7,""""""
Vistara,UK-802,Kolkata,Evening,one,Morning,Kolkata,Business,13.75,28,72268
Air_India,AI-525,Hyderabad,null,one,Evening,Chennai,Business,13.67,25,39682
Air_India,AI-768,Kolkata,unknown,two_or_more,Evening,Mumbai,Economy,-20,7,12605
AirAsia,I5-1427,Bangalore,Night,one,Morning,Kolkata,Economy,14.33,10,12660
Vistara,UK-854,Bangalore,Evening,one,2201,Bangalore,Business,11318,8,49992
Vistsra,UK-776,Kolkata,Vistara,one,1881284,Delhi,Economy,22.08,46,9353
SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,21,5715
Air_India,AI-610,Bangalore,Evening,one,Morning,Chennai,Economy,15.75,36,3720
Vistara,UK-864,Bangalore,Evening,one,Evening,Kilkata,Business,21.83,22,51817
Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Business,19.33,19,49725
Air_India,AI-543,Hyderabad,Morning,one,Morning,Mumbai,Economy,21.75,23,Economy
Vistara,UK-940,Delhi,Evening,one,Morning,Bangalore,Business,16.08,4,77120
Vistara,UK-951,Delhi,Afternoon,one,Evening,Hyderabad,Economf,5.58,26,null
SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,46,4029
Air_India,AI-441,Delhi,-93,one,Night,Mumbai,Buxiness,3.75,45,22152
Air_India,AI-676,Kolkata,Morning,one,Night,Hyderabad,Economy,-21,40,7176
Indigo,6E-6553,Hyderabad,Indigo,one,Evening,Kolkata,Economy,3.5,30,5556
Vistara,UK-822,Chennai,50271,one,,Delhi,Economy,Business,36,5206
Indigo,6E-966,Kolkata,Morning,one,277,Mumbai,Economy,NULL,15,7954
Vistara,UK-833,Delhi,unknown,zero,Morning,Chennai,Business,2.75,39,27864
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,10.5,11,53645
GO_FIRST,G8-101,Kolkata,Morning,one,Evening,Bangalore,Economy,7.83,10,13525
Indigo,6E-6021,Kolkata,Afternoon,one,Night,Chennai,Economy,8.17,39,3620
Air_India,AI-441,Delhi,Evening,one,N/A,Bangalore,Business,17.33,4,42457
Air_India,AI-803,Delhi,Early_Morning,one,Morning,Hyderabad,Business,26.67,31,44405
Vistara,UK-864,Bangalore,Evening,one,Late_Night,Dekhi,Economy,5.17,45,Economy
Air_India,AI-559,Hyderabad,223,one,Morning,Kjlkata,Economy,26.33,47,4789
Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Economy,20.83,44,4839
Air_India,AI-441,Delhi,Evening,one,13,Mumbai,Business,3.75,49,22152
Aur_India,AI-840,Hyderabad,SpiceJet,one,Evening,Bangalore,Business,19.42,3,58247
Vistara,UK-852,Kolkata,Morning,one,"""""",Chennai,Business,23.33,7,49992
Indjgo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,8.83,4,9214
Indigo,6E-6488,Kolkata,Evening,one,Evening,Delhi,Economy,6.92,36,4805
Vistara,UK-737,Delhi,2276,zero,Evening,Kolkata,Business,2.17,28,27976
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,8.33,47,3015
AirAsia,I5-767,Mumbai,-46,zero,Morning,Delhi,Economy,2.17,35,2987
AirAsia,I5-5205,Chennai,?,one,Late_Night,Delhi,Economy,9.83,10,7353
Eistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,N/A,7.5,7,14154
AirAsia,I5-1229,Chennai,Evening,one,Night,Delhi,Economy,6.17,10,NULL
Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Business,28.5,5,51817
GO_FIRST,G8-334,Bangalore,Early_Morning,one,Evening,Bangalore,Economy,8.17,20,4020
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,null,2.17,11,6153
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,8.25,17,60365
Air_India,AI-467,Delhi,-100,one,Night,Hyderabad,Economy,27.08,26,5232
Vistara,UK-958,Mumbai,-1,one,Night,Chennai,34,7.83,23,49613
Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,Busiiess,4.67,22,44280
Vistara,UK-850,Bangalore,Evening,one,Economy,Delhi,7.58,16.75,16,Mumbai
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.08,8,11129
Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.58,26,4593
Air_India,AI-888,Chennai,223,two_or_more,Night,Kolkata,Economy,25.08,14,12007
Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,Economy,8.08,4,9828
Air_India,AI-747,Kolkata,Night,one,Delhi,Mumbai,Business,21.83,21,45776
Vistara,UK-836,Hyderabad,Morning,two_or_more,Night,Bangalore,null,12.58,29,6437
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,"""""",9.42,32,6878
Vistara,UK-865,Chennai,-39,one,1058663,Hyderabad,Economy,13.92,14,8988
Vistara,UK-988,Mumbai,Night,one,Evening,Bangalore,Business,-79,7,61933
Vistara,UK-772,Kolkata,Kolkata,one,Night,Bangalore,Economy,12.42,7,12880
GO_FIRST,G8-364,Mumbai,Evening,one,Night,Delhi,Economy,4.25,23,3324
Air_India,AI-546,Hyderabad,Night,one,Evening,Delhi,Business,22.58,47,42724
Vistara,UK-995,Mumbai,Morning,one,Afternoon,Kolkata,Economy,6.5,44,6821
Indigo,6E-6021,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.83,49,5649
Indigo,6E-875,Kolkata,Evening,one,Night,Hyderabad,Economy,5.67,21,4748
Vistera,UK-986,Numbai,Night,one,-6039655,Kolkata,Economy,19.33,26,5949
AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Late_Night,Delhi,Economy,13.67,27,3911
Air_India,AI-616,Hyderabad,Morning,one,Night,Kolkata,Business,15.25,23,48795
SpiceJet,SG-264,Kolkata,Night,one,Night,Mumbai,Economy,24.08,46,5934
Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Chennai,Vconomy,1.25,32,1788
Vistara,UK-720,Bangalore,Early_Morning,one,Night,Bangalore,Economy,13.25,6,14620
ristara,UK-838,Chennai,Night,one,Morning,Kolkata,Business,11.5,3,102832
Vistara,UK-875,Mumbai,Evening,one,one,Bangalore,Economy,13.5,45,4658
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chwnnai,Business,11.92,25,49613
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,16,6296
Indigo,6E-6433,Hyderabad,Night,one,249,Mumgai,Economy,unknown,30,3610
AirAsia,I5-1451,Bangalore,6E-496,one,Evening,Kolkata,Economy,unknown,38,3385
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,2,5953
AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,44,Mumbai
Air_India,AI-672,Chennai,GO_FIRST,one,Early_Morning,Hyderacad,Business,15.17,44,40593
Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.83,43,4368
Air_India,AI-839,Delhi,Night,one,Morning,Mumbai,Business,-4436158,18,41113
Air_India,AI-503,Kolkata,8867,zero,Night,Delhi,Economy,2.75,4,7489
Vistara,UK-774,Kolkata,Night,one,?,Bangalore,Business,24.33,41,52287
Air_India,AI-774,Muobai,6444,zero,Night,Bangalore,Economy,2.75,31,3707
Vistara,UK-866,Bangalore,Night,one,Evening,Delhm,Business,20.42,37,54841
Vistara,UK-874,source_city,Morning,one,Evening,Chennai,Business,11.42,36,41314
Vistara,UK-874,Kolkata,Morning,zero,Morning,Mumbai,Business,1.5,9,17794
Vistara,UK-838,Hyderabad,Night,one,Morning,Bangalore,unknown,11.58,14,12318
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.25,25,59033
Air_India,AI-738,Delhi,Morning,one,Evening,Mumbai,Business,5.58,24,Vistara
Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Business,27.58,6,82777
Air_India,AI-423,Kolkata,Early_Morning,one,Evening,Bangalore,Business,12.25,13,39783
SpiceJet,SG-8169,Delhi,Evening,one,Night,bhennai,Economy,25.58,4,7425
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,17.17,18,71117
Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Chennai,Business,Business,25,42521
Vistara,UK-880,Hyderabad,-99,one,Night,Bangalore,,7.0,7,56702
Vistara,UK-940,Chennai,Evening,zero,?,Delhi,Business,2.17,17,36700
Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,Business,2.83,17,27792
Vistara,UK-954,Mumbai,Early_Morning,one,7753148,Kolkata,Business,13.58,12,Air_India
Vistara,UK-963,Delhi,260,zero,Morning,Mumbai,Economy,2.33,48,3100
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,one,34,8111
Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,16.83,29,5107
Vistara,UK-720,Kolkata,Early_Morning,one,Hyderabad,Mumbai,Economy,1976258,46,6067
Indigo,6E-827,Hyderabad,Morning,one,Evening,Chennai,Economy,7.25,15,4453
Air_India,AI-504,Delhi,48795,one,Night,Hyderabad,,9498667,17,null
Air_India,AI-660,Mumbai,5593330,one,Afternoon,Bangalore,Bangalore,18.5,22,54608
Vistara,UK-995,Bangalore,Morning,one,NULL,Bangalore,Business,8.92,46,54777
Vistara,UK-876,Hyderabad,Night,one,N/A,Baigalort,Economy,13.17,46,5441
Indigo,6E-6591,Hyderabad,Afternoon,one,Evening,Hyderabad,Economy,5.08,32,2704
Indigo,6E-5394,Chennai,Early_Morning,one,-49,Kolkata,Economy,7.92,46,5924
Vistara,UK-996,Mumbai,5949,one,Morning,Kolkata,?,15.08,46,64285
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,46,UK-860
SpiceJet,SG-8185,Delhi,Morning,one,Evening,destination_city,Economy,7.33,17,3330
Air_India,AI-402,Hyderabad,Morning,one,Night,Mumbai,one,13.25,47,8938
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Economy,7.0,37,""""""
Visvara,UK-970,Mumbai,-6904790,one,Night,Bangalore,Business,14.58,37,69168
AirAsia,I5-881,source_city,Early_Morning,one,Afternoon,Bangalore,Economy,6.83,23,3090
Air_India,AI-808,Delhi,Night,one,unknown,Kolkata,Economy,17.5,45,7004
Indigo,6E-5175,Delhi,Morning,one,-1683494,Chennai,Economy,6.67,20,Indigo
Indigo,6E-796,Chennai,Night,one,-24,Kolkata,Economy,6.75,7,6869
Air_India,AI-9893,Hyderabad,255,zero,Early_Morning,Cvennai,Economy,1.5,12,4453
Vistara,UK-963,source_city,NULL,one,Night,Hyderabad,"""""",12.08,13,9840
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Business,14.17,34,57992
Air_Indiw,AI-619,source_city,Night,one,Morning,Delhi,Economy,12.75,36,3819
Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Economy,11.17,30,6032
Indigo,6E-668,Hyderabad,Evening,one,Night,Kolkata,Economy,5.0,47,2057
Vistara,UK-940,Mumbai,252,one,Morning,Bangalore,Economy,16.08,48,Economy
Air_India,AI-732,Kolkata,?,one,Evening,Bangalore,Economy,29.5,45,5135
Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,Business,2.17,35,36700
Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.33,1,unknown
Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Business,27.75,7,39321
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,23.08,5,12150
Indigo,6E-966,Kolkata,Morning,one,Night,Bangalore,Economy,10.67,15,6489
Indigo,6E-6113,Chennai,Afternoon,one,null,Delhi,Economy,7.67,10,7877
Air_India,AI-678,Kolkata,Morning,one,"""""",Hyderabad,Economy,Economy,20,4209
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,9,80668
Indigo,6E-711,Delhi,Afternoon,one,Night,Bangalore,Economy,6.0,19,7095
Vistara,UK-822,Chennai,Morning,two_or_more,229,Hyderabad,NULL,23.33,34,6015
Air_India,AI-698,Chennai,Night,one,Night,Kolkata,Business,5712497,29,Evening
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,8.42,44,5820
Air_India,AI-439,Delhi,Early_Morning,zero,one,Chennai,Business,2.83,40,27864
Vistara,UK-820,Bangalore,Evening,zero,Night,celhi,"""""",N/A,15,7489
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,31,4637
AirAsia,I5-721,Hyderabad,-106589,one,7724874,Chennai,Economy,11.75,15,1998
Air_India,AI-764,Delhi,Evening,one,Evening,Mumbai,Business,24.33,46,59033
Vistara,UK-812,Bangalore,Morning,one,-54,Bangalore,Economy,N/A,43,7212
Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,,15.25,16,7687
GO_FIRST,G8-7534,Delhi,-2190364,one,Early_Morning,Kolkata,Economy,Night,34,6395
